B	cDC1	cDC2	eos	mon	neu	pDC	mye	mouse	treatment	exp
0	5.084039611	0	0	0	0	0	0	537	PBS	DL33
0	9.665236461	8.069511163	0	0	0	0	0	537	PBS	DL33
0	8.074162559	8.659272582	0	0	0	0	0	537	PBS	DL33
0	0	7.215022146	7.532001218	0	0	0	6.27013618	537	PBS	DL33
0	0	0	0	2.784774662	0	0	1.856135769	537	PBS	DL33
6.450085519	0	0	0	0	0	0	0	537	PBS	DL33
0	11.40402699	11.56841932	10.81142109	11.69431109	11.47813201	11.96972892	11.43271893	537	PBS	DL33
0	0	8.154048501	0	0	0	0	0	537	PBS	DL33
0	0	0	0	4.139332571	0	0	3.191226507	537	PBS	DL33
7.586961105	0	0	0	0	0	0	0	537	PBS	DL33
0	10.99634527	10.55231519	0	7.735999649	8.657592972	9.750223	7.931729703	537	PBS	DL33
12.1754396	7.211855484	0	0	6.026154143	7.288325361	0	6.466142029	537	PBS	DL33
0	9.681203254	12.27100106	0	0	0	0	0	537	PBS	DL33
0	0	0	0	3.842287112	0	3.129605861	2.895343145	537	PBS	DL33
3.986574432	0	0	0	0	0	0	0	537	PBS	DL33
0	7.445155022	0	9.210641676	8.176600969	6.843295323	8.793319159	8.415741552	537	PBS	DL33
0	0	7.679128303	0	6.017458539	0	0	5.06794768	537	PBS	DL33
9.4767159	0	0	0	0	0	8.781529098	0	537	PBS	DL33
0	0	6.114670522	0	0	0	0	0	537	PBS	DL33
0	0	2.478883543	0	0	0	0	0	537	PBS	DL33
0	8.071765435	8.023238223	0	0	0	7.455383895	0	537	PBS	DL33
0	7.440653893	0	0	2.535931225	3.309260887	0	2.635074433	537	PBS	DL33
0	0	5.912255539	0	0	0	0	0	537	PBS	DL33
0	0	0	8.464433687	0	0	0	7.202565867	537	PBS	DL33
0	0	3.696221632	0	0	0	0	0	537	PBS	DL33
0	7.01391185	9.098547883	0	0	0	0	0	537	PBS	DL33
7.461684263	0	0	0	0	4.786096142	0	3.677876423	537	PBS	DL33
0	10.12321884	10.60071026	9.692090694	11.07414334	11.01702584	10.1437489	10.81230988	537	PBS	DL33
0	6.835270498	0	0	0	0	0	0	537	PBS	DL33
0	0	0	0	0	0	4.906602067	0	537	PBS	DL33
3.294459074	0	0	0	0	0	0	0	537	PBS	DL33
0	0	0	0	3.150516054	0	6.626528883	2.211213114	537	PBS	DL33
0	0	0	0	0	3.452029641	0	2.351348417	537	PBS	DL33
0	0	0	0	7.227520863	0	5.95637617	6.277979301	537	PBS	DL33
0	0	2.259643173	0	0	0	0	0	537	PBS	DL33
0	10.39344693	10.73475023	0	4.194875724	0	7.386028426	3.246618744	537	PBS	DL33
0	0	0	0	2.784774662	0	0	1.856135769	537	PBS	DL33
0	8.050746072	9.242160734	0	8.040762795	9.52698431	9.997904435	8.653486999	537	PBS	DL33
0	5.882516702	6.383855978	0	0	4.32666873	3.203450741	3.21930489	537	PBS	DL33
7.024782843	6.904446858	7.705075694	0	0	3.688040458	0	2.584333438	537	PBS	DL33
0	0	0	0	3.762324196	0	2.868556285	2.815828939	537	PBS	DL33
4.509598995	0	0	0	0	0	0	0	537	PBS	DL33
0	9.155060934	8.56990444	0	5.546590448	7.13656662	8.345132311	6.242190455	537	PBS	DL33
0	0	0	0	0	0	6.394627187	0	537	PBS	DL33
0	6.564885999	5.589793984	0	0	0	0	0	537	PBS	DL33
0	8.846308177	8.236394139	0	7.465142233	5.547011481	9.314058174	6.633610242	537	PBS	DL33
3.00784368	6.361404489	6.726024823	0	0	0	0	0	537	PBS	DL33
0	0	0	0	6.841399332	2.942981844	6.400475125	5.908955437	537	PBS	DL33
0	0	0	0	2.984187548	1.488419995	0	2.211213114	537	PBS	DL33
0	0	0	7.128503035	3.803103905	5.137458876	0	6.055813807	537	PBS	DL33
0	0	1.597379025	0	2.889412831	2.361344153	2.184913985	2.351348417	537	PBS	DL33
7.559277691	6.67744039	0	5.763598684	0	0	6.523749414	4.501843458	537	PBS	DL33
0	0	0	0	3.719812496	0	1.968726676	2.773586343	537	PBS	DL33
0	6.187894799	0	0	0	0	0	0	537	PBS	DL33
0	0	0	0	0	0	1.328613052	0	537	PBS	DL33
0	0	0	11.31985243	11.11371793	8.199429864	0	10.82969849	537	PBS	DL33
4.304865851	0	0	0	0	0	0	0	537	PBS	DL33
0	7.131182553	0	0	0	0	0	0	537	PBS	DL33
0	0	0	0	0	0	2.363395663	0	537	PBS	DL33
0	8.386284116	9.743672808	0	7.871975148	9.117682788	0	8.299626874	537	PBS	DL33
0	6.927319474	0	0	0	0	0	0	537	PBS	DL33
0	0	8.43128792	0	0	0	0	0	537	PBS	DL33
0	7.938462618	0	0	0	0	0	0	537	PBS	DL33
0	0	0	11.06332826	0	0	0	9.80145993	537	PBS	DL33
3.922083368	11.97433581	11.7719015	0	8.640157401	9.308577572	11.26634587	8.670411126	537	PBS	DL33
0	7.552907818	6.82854012	8.251056364	6.833707004	7.553117958	7.229699237	7.636880439	537	PBS	DL33
0	0	0	0	0	0	6.574011043	0	537	PBS	DL33
0	6.470297994	7.06896886	0	0	0	7.135025097	0	537	PBS	DL33
0	0	0	0	2.984187548	0	0	2.04883226	537	PBS	DL33
0	6.466321864	0	0	0	0	0	0	537	PBS	DL33
3.00784368	0	0	0	0	0	0	0	537	PBS	DL33
2.605407588	10.46645548	9.422261681	9.117802116	9.794170972	10.60876092	11.19295649	10.03790328	537	PBS	DL33
0	0	0	0	4.221532174	0	0	3.273208484	537	PBS	DL33
4.927265635	0	0	0	0	0	0	0	537	PBS	DL33
0	0	0	0	3.293160858	0	0	2.351348417	537	PBS	DL33
0	0	0	11.3845748	11.19384902	7.910784552	1.695602137	10.89532411	537	PBS	DL33
0	0	7.957456709	0	0	0	0	0	537	PBS	DL33
3.779112353	6.531855609	0	0	4.710945923	4.837382647	0	4.438346704	537	PBS	DL33
4.20959395	0	0	0	0	0	0	0	537	PBS	DL33
0	0	0	0	3.916331758	0	0	2.969031172	537	PBS	DL33
0	0	0	0	1.715249216	0	0	0.909687235	537	PBS	DL33
0	0	1.597379025	0	0	0	0	0	537	PBS	DL33
0	7.370586382	8.63808799	0	5.567351821	6.075699307	8.061611753	5.500670781	537	PBS	DL33
7.931445882	0	6.326227214	0	0	0	6.279773132	0	537	PBS	DL33
0	0	0	0	0	3.383185095	4.251824121	2.283682957	537	PBS	DL33
5.958579862	8.499383292	9.059930962	0	5.901858072	0	10.9964753	4.952355978	537	PBS	DL33
5.042324171	11.00396125	11.68026869	11.26374753	10.36029346	10.52327769	11.65092771	10.74831909	537	PBS	DL33
0	8.632066637	8.375009807	0	0	0	0	0	537	PBS	DL33
0	0	0	0	4.412519015	0	0	3.463808256	537	PBS	DL33
0	7.378618547	5.281258685	0	0	4.549749451	6.669766417	3.441873358	537	PBS	DL33
0	7.598877804	7.996486044	0	6.850932271	7.556420106	0	6.904499937	537	PBS	DL33
0	0	0	0	4.455066636	0	0	3.506287947	537	PBS	DL33
0	9.311645689	9.746032445	8.396583911	7.933604435	8.967406823	7.2683815	8.50147261	537	PBS	DL33
4.679463157	0	0	0	0	0	0	0	537	PBS	DL33
0	6.486046276	0	0	0	0	0	0	537	PBS	DL33
0	8.809885906	11.07281284	7.852599969	7.09250043	8.217180113	6.531451602	7.789835486	537	PBS	DL33
3.161347918	7.882056705	0	0	0	0	0	0	537	PBS	DL33
0	0	5.506799584	0	6.370630911	4.52728173	5.704416573	5.547704232	537	PBS	DL33
0	0	0	0	0	0	3.203450741	0	537	PBS	DL33
0	6.166617584	0	0	0	0	0	0	537	PBS	DL33
0	6.198366012	7.807443438	0	8.341636867	5.415823832	7.529709346	7.436804455	537	PBS	DL33
0	10.05403497	9.589359989	0	7.998905824	9.175263928	8.306445238	8.375162635	537	PBS	DL33
0	0	0	8.143135044	2.784774662	4.571723553	0	6.919693569	537	PBS	DL33
0	7.905002256	0	0	4.080523767	0	0	3.132596761	537	PBS	DL33
0	0	0	0	0	4.674887855	0	3.566809822	537	PBS	DL33
5.372545693	5.694468019	0	0	1.346896802	0	0	0.647441759	537	PBS	DL33
0	7.346095382	7.572915583	7.605358963	2.384023337	0	0	6.350783864	537	PBS	DL33
11.37540762	0	0	0	0	0	0	0	537	PBS	DL33
0	0	0	0	0	0	7.050426689	0	537	PBS	DL33
0	0	0	0	2.205388611	0	0	1.317971842	537	PBS	DL33
0	0	7.381539885	0	0	0	0	0	537	PBS	DL33
4.997876286	8.538764496	0	0	0	0	0	0	537	PBS	DL33
4.047159717	0	0	0	0	0	2.184913985	0	537	PBS	DL33
0	0	7.311282049	0	0	0	0	0	537	PBS	DL33
0	6.846229487	6.799929655	0	3.357532567	2.361344153	3.04989443	2.683388572	537	PBS	DL33
0	0	0	0	6.348924762	0	0	5.399397571	537	PBS	DL33
0	0	6.155701534	6.342794842	6.829838536	5.019685	6.119574818	6.343493476	537	PBS	DL33
0	0	8.308977369	10.09320819	0	6.405938441	0	8.860104466	537	PBS	DL33
9.939473117	0	0	0	3.762324196	0	0	2.815828939	537	PBS	DL33
0	0	0	7.304583618	3.762324196	0	0	6.081497127	537	PBS	DL33
6.486642938	0	0	0	0	0	0	0	537	PBS	DL33
6.940489743	0	0	0	0	0	0	0	537	PBS	DL33
0	0	3.261757061	0	0	0	0	0	537	PBS	DL33
0	0	3.166754672	0	0	0	0	0	537	PBS	DL33
4.997876286	0	0	0	0	0	0	0	537	PBS	DL33
0	8.618266971	9.518825473	8.55097146	4.965805851	0	0	7.326299817	537	PBS	DL33
8.148038352	0	0	0	3.475061337	0	5.960911265	2.530911944	537	PBS	DL33
0	6.696610247	6.269567564	0	0	0	0	0	537	PBS	DL33
0	0	3.753313549	0	0	0	5.298965336	0	537	PBS	DL33
0	6.263880111	0	0	2.889412831	0	0	1.95693614	537	PBS	DL33
0	7.286503337	6.479165663	0	0	0	0	0	537	PBS	DL33
7.607232059	0	0	0	0	0	7.824669172	0	537	PBS	DL33
3.517107749	0	0	0	0	0	0	0	537	PBS	DL33
3.922083368	7.32606134	6.486412038	0	7.126203208	7.792230245	7.481437456	7.154963069	537	PBS	DL33
0	0	0	7.232880628	0	0	0	5.971018286	537	PBS	DL33
0	0	6.256023437	0	4.412519015	4.732036873	4.811303378	4.239564012	537	PBS	DL33
4.545958147	0	5.328323872	0	7.114608891	5.033477135	0	6.26619143	537	PBS	DL33
0	0	6.291741266	0	0	0	0	0	537	PBS	DL33
6.276239627	8.078145041	7.969817803	6.645449051	4.75819151	6.021095783	6.218737697	5.988562372	537	PBS	DL33
0	0	0	0	1.988928245	0	0	1.130556841	537	PBS	DL33
11.07526441	6.17731278	0	0	3.150516054	0	6.161168329	2.211213114	537	PBS	DL33
0	6.610749242	0	0	0	0	0	0	537	PBS	DL33
3.699160176	0	0	0	0	0	0	0	537	PBS	DL33
7.536206583	4.948250045	8.460290204	0	7.011836687	4.886166968	7.22459719	6.159220171	537	PBS	DL33
0	0	0	0	3.580239859	0	0	2.635074433	537	PBS	DL33
0	7.3124788	0	0	7.948277741	0	7.982721959	6.998733892	537	PBS	DL33
0	0	4.813701828	0	5.911614103	5.23164017	7.062529694	5.321185283	537	PBS	DL33
0	0	6.914482365	0	4.953228307	0	1.968726676	4.003966764	537	PBS	DL33
0	0	7.607628805	10.24806791	0	0	0	8.98619959	537	PBS	DL33
0	0	0	11.02176506	0	0	0	9.759896728	537	PBS	DL33
0	0	0	6.498175465	3.985273533	0	0	5.341319249	537	PBS	DL33
11.30476933	8.060502245	8.43335084	0	4.080523767	0	7.234775385	3.132596761	537	PBS	DL33
2.605407588	7.500482051	0	0	0	0	6.635788176	0	537	PBS	DL33
0	7.125016046	7.489110271	0	0	0	0	0	537	PBS	DL33
0	0	0	0	3.224371694	0	0	2.283682957	537	PBS	DL33
8.149983878	0	0	0	0	3.047815555	0	1.95693614	537	PBS	DL33
6.169472494	0	0	0	0	0	0	0	537	PBS	DL33
0	7.451125185	7.700797615	0	5.395935523	6.227776063	8.880752216	5.531355599	537	PBS	DL33
0	7.662292429	9.132917316	0	0	0	0	0	537	PBS	DL33
0	0	0	0	6.672777077	0	5.750137852	5.723241607	537	PBS	DL33
0	0	0	8.692523646	9.86434303	10.09290362	0	9.747042718	537	PBS	DL33
0	0	0	0	0	0	6.500280383	0	537	PBS	DL33
0	0	0	0	4.221532174	0	0	3.273208484	537	PBS	DL33
0	9.969085305	9.147148814	9.305662364	7.005353692	8.12572177	6.593429055	8.445987314	537	PBS	DL33
4.997876286	0	0	0	0	0	0	0	537	PBS	DL33
0	0	7.378585675	0	0	0	0	0	537	PBS	DL33
0	0	0	0	0	0	8.450701301	0	537	PBS	DL33
0	0	0	7.092499194	0	0	0	5.830638793	537	PBS	DL33
0	0	0	0	3.842287112	0	0	2.895343145	537	PBS	DL33
0	6.438037291	0	0	0	0	0	0	537	PBS	DL33
0	0	0	0	0	3.878896939	3.559284446	2.773586343	537	PBS	DL33
6.706703997	0	5.553755091	5.640999101	3.150516054	4.26953145	5.358554628	4.721861568	537	PBS	DL33
0	0	0	0	3.418018875	0	1.968726676	2.474514928	537	PBS	DL33
0	0	1.597379025	0	0	0	0	0	537	PBS	DL33
4.951360716	11.58571981	10.45813103	9.348389002	10.58832966	11.40263171	8.666538662	10.78205871	537	PBS	DL33
0	0	5.506799584	0	0	0	0	0	537	PBS	DL33
5.63249448	0	0	0	0	0	0	0	537	PBS	DL33
0	0	6.576126956	0	0	0	0	0	537	PBS	DL33
0	6.801653967	0	0	0	0	0	0	537	PBS	DL33
0	6.348041342	6.705938123	0	2.667998877	0	0	1.744626782	537	PBS	DL33
4.20959395	0	3.696221632	0	0	0	0	0	537	PBS	DL33
0	0	0	8.480319237	0	0	0	7.2184514	537	PBS	DL33
4.104285163	0	0	0	0	0	0	0	537	PBS	DL33
0	0	0	7.503516067	4.900469512	3.466786893	0	7.036794438	536	PBS	DL33
0	0	0	0	4.612830523	0	0	2.957728955	536	PBS	DL33
0	0	0	0	2.82449982	0	0	1.24908306	536	PBS	DL33
0	0	0	5.665868292	5.385942908	3.689579777	8.250464349	5.418900769	536	PBS	DL33
0	0	0	5.487181652	6.059656474	4.644559331	5.202576531	5.519993291	536	PBS	DL33
0	0	0	10.12326445	0	5.44683195	0	9.631061262	536	PBS	DL33
0	0	0	0	4.692858663	0	0	3.037373471	536	PBS	DL33
0	0	0	0	5.385942908	0	0	3.728794986	536	PBS	DL33
0	5.953580252	0	6.631804364	4.43055229	0	6.649466913	6.170569178	536	PBS	DL33
0	0	0	4.010227102	0	0	0	3.515528063	536	PBS	DL33
6.751297188	0	0	0	0	0	0	0	536	PBS	DL33
0	0	0	6.862530902	6.605164034	0	8.217731026	6.583805328	536	PBS	DL33
0	0	2.887101177	0	0	0	3.258116431	0	536	PBS	DL33
0	0	0	0	5.42368171	7.644038181	0	6.133086425	536	PBS	DL33
0	0	0	0	0	0	5.608024819	0	536	PBS	DL33
0	0	0	0	3.515005064	0	0	1.879975838	536	PBS	DL33
0	8.3323478	6.312589311	0	8.897467384	10.34181849	0	8.93517869	536	PBS	DL33
0	0	0	0	5.018240921	0	0	3.36169617	536	PBS	DL33
5.695254448	0	0	0	0	0	0	0	536	PBS	DL33
0	8.285582616	9.245579965	0	0	0	0	0	536	PBS	DL33
0	0	0	0	4.612830523	0	0	2.957728955	536	PBS	DL33
0	8.705994983	0	0	6.712794344	4.852167287	11.51880801	5.206349733	536	PBS	DL33
0	0	0	5.242070036	0	0	0	4.746862681	536	PBS	DL33
7.01699979	0	0	0	0	0	0	0	536	PBS	DL33
0	0	0	0	0	0	2.569371252	0	536	PBS	DL33
2.371784285	0	0	0	0	0	0	0	536	PBS	DL33
0	8.569041325	0	11.20082557	7.595885782	5.743089462	3.480727822	10.71542387	536	PBS	DL33
0	0	1.812393815	0	0	0	0	0	536	PBS	DL33
6.618653128	0	6.921176789	0	0	0	8.160057396	0	536	PBS	DL33
7.519216529	0	0	7.442348646	0	0	0	6.947094523	536	PBS	DL33
0	0	2.203118533	0	0	0	0	0	536	PBS	DL33
0	0	0	9.301047263	5.865503047	7.160922512	0	8.853325808	536	PBS	DL33
0	0	0	0	0	0	3.258116431	0	536	PBS	DL33
0	0	0	0	0	0	4.067859253	0	536	PBS	DL33
0	0	5.219393858	0	3.737830173	0	4.914918005	2.094826643	536	PBS	DL33
0	9.788835458	11.0841864	0	8.446793548	9.926498529	9.645197515	8.513463447	536	PBS	DL33
0	0	3.800780195	0	7.470159965	6.779999201	0	6.235316177	536	PBS	DL33
8.273835345	12.25794614	10.56685606	13.15442449	10.01653491	10.51571758	0	12.695516	536	PBS	DL33
5.520055102	8.202669993	0	0	0	0	0	0	536	PBS	DL33
12.19341772	0	0	6.345276373	5.654198183	4.564532667	9.334278356	6.042280914	536	PBS	DL33
0	8.112256246	0	9.502371764	6.079074352	0	0	9.017261519	536	PBS	DL33
0	0	0	0	6.418287491	3.466786893	0	4.81399252	536	PBS	DL33
10.02126616	0	0	0	6.458561184	0	0	4.800922183	536	PBS	DL33
12.34960275	0	0	0	0	0	0	0	536	PBS	DL33
9.726635234	0	8.186465121	0	0	0	8.801813572	0	536	PBS	DL33
0	0	7.139603006	0	7.450835705	5.605891583	7.553921786	5.946591625	536	PBS	DL33
0	9.763779102	10.74885767	0	8.528082873	9.853112015	10.13856063	8.469464233	536	PBS	DL33
0	0	0	0	5.385942908	0	0	3.728794986	536	PBS	DL33
0	0	0	6.243494374	5.346723907	0	0	5.868291934	536	PBS	DL33
0	0	6.96434888	0	6.940010681	9.376608557	8.990786132	7.847255102	536	PBS	DL33
0	0	6.675728097	0	0	0	0	0	536	PBS	DL33
5.333476404	9.71089013	8.210246476	0	6.855214318	7.636345839	8.042042445	6.389017913	536	PBS	DL33
0	0	7.895735594	0	0	0	0	0	536	PBS	DL33
0	7.838114869	0	0	4.766955077	0	0	3.111165153	536	PBS	DL33
9.945777127	0	0	6.585778709	5.12359312	0	0	6.160485148	536	PBS	DL33
0	8.512629508	7.229957777	8.432747054	5.42368171	0	0	7.952803188	536	PBS	DL33
0	0	0	0	7.111432676	0	0	5.453746178	536	PBS	DL33
0	0	6.534650017	0	0	4.912784942	7.106784378	3.304683175	536	PBS	DL33
0	0	0	5.3842376	0	5.971344349	6.826169979	5.352945572	536	PBS	DL33
0	8.324595824	8.262349808	7.209543387	7.055079818	4.644559331	7.938767459	6.971411787	536	PBS	DL33
0	0	0	0	5.385942908	0	0	3.728794986	536	PBS	DL33
5.358793061	0	0	0	0	0	0	0	536	PBS	DL33
0	0	0	0	5.624345974	0	4.067859253	3.966987221	536	PBS	DL33
0	6.277068566	8.725599874	7.726948903	8.595524149	6.173866446	10.72171884	7.827677596	536	PBS	DL33
0	0	0	0	8.549447694	7.616852054	0	7.237464879	536	PBS	DL33
0	0	0	0	0	0	8.546165003	0	536	PBS	DL33
0	0	0	0	0	0	3.662759947	0	536	PBS	DL33
0	9.091781445	8.633913329	7.688005944	7.543926071	0	0	7.432365051	536	PBS	DL33
0	0	3.290841252	0	0	0	0	0	536	PBS	DL33
0	0	9.234002412	0	0	0	0	0	536	PBS	DL33
0	0	0	0	0	0	3.258116431	0	536	PBS	DL33
0	0	0	0	5.305903843	0	0	3.648852387	536	PBS	DL33
0	6.650188573	7.261841423	4.549006772	5.765421371	7.076730532	5.453878998	5.872806542	536	PBS	DL33
0	0	0	7.565246707	0	3.689579777	0	7.076772136	536	PBS	DL33
0	0	0	0	5.52903853	0	0	3.871752261	536	PBS	DL33
0	0	0	0	4.766955077	0	0	3.111165153	536	PBS	DL33
0	8.066308879	0	0	4.766955077	0	0	3.111165153	536	PBS	DL33
0	0	8.392027616	0	5.305903843	4.02574637	7.446291188	3.904514575	536	PBS	DL33
0	0	0	0	4.207488479	0	0	2.55560975	536	PBS	DL33
0	0	6.953017335	4.399514035	0	0	5.237665798	3.904514575	536	PBS	DL33
0	9.500953408	0	8.788221253	10.12884535	10.51224158	9.508539994	9.688032877	536	PBS	DL33
6.449017451	0	0	0	0	0	0	0	536	PBS	DL33
0	0	0	0	6.948107876	0	8.668282186	5.2904282	536	PBS	DL33
0	0	7.989935256	7.899773287	8.193933555	7.090153533	6.860775429	7.852867837	536	PBS	DL33
0	8.271320916	8.202109736	7.500617516	5.654198183	0	0	7.053531205	536	PBS	DL33
0	11.63149197	11.52115609	9.107439235	7.676901688	0	0	8.68431568	536	PBS	DL33
0	0	0	0	5.263346416	5.075288872	4.961433239	4.231532498	536	PBS	DL33
6.314285631	0	0	0	0	0	0	0	536	PBS	DL33
0	0	0	0	5.42368171	0	0	3.766493383	536	PBS	DL33
0	0	6.040995749	0	3.228009949	4.477541905	6.2397934	3.111165153	536	PBS	DL33
0	0	0	10.18279123	0	5.663048537	0	9.691104772	536	PBS	DL33
5.87459197	6.214872825	6.762112459	5.92121019	5.624345974	3.689579777	7.363403589	5.66309014	536	PBS	DL33
5.19628264	0	0	0	0	0	0	0	536	PBS	DL33
0	0	0	0	4.766955077	0	3.816735988	3.111165153	536	PBS	DL33
0	7.31169744	0	8.207458373	0	0	0	7.712203796	536	PBS	DL33
0	0	0	0	5.46004799	4.477541905	0	4.133939544	536	PBS	DL33
0	0	3.982949116	0	0	0	0	0	536	PBS	DL33
0	7.26415654	0	0	0	0	0	0	536	PBS	DL33
4.06807953	8.054484419	9.737288764	0	7.470159965	8.938082597	0	7.527158508	536	PBS	DL33
8.453216701	6.536721896	0	0	0	0	0	0	536	PBS	DL33
0	0	0	0	3.737830173	0	0	2.094826643	536	PBS	DL33
7.988859684	8.588654726	11.51144136	11.2297147	9.422881811	11.13717283	9.161316533	11.03495566	536	PBS	DL33
0	0	0	0	6.170881022	0	3.480727822	4.513292683	536	PBS	DL33
0	0	0	5.899857379	0	5.717114523	0	5.646283434	536	PBS	DL33
9.304228699	0	0	0	6.019651594	4.1592031	0	4.513292683	536	PBS	DL33
0	7.249061929	7.383799723	9.551161928	10.11772476	10.82893295	4.703637216	10.05978806	536	PBS	DL33
0	0	0	0	0	0	3.480727822	0	536	PBS	DL33
0	7.362186797	0	0	6.471633203	0	0	4.81399252	536	PBS	DL33
5.30750216	10.25998195	10.95077268	8.19666302	9.106039143	10.48756529	11.65504576	9.314890072	536	PBS	DL33
0	8.929315657	7.387496582	7.95747249	9.064168138	5.337637192	10.39470914	8.140083317	536	PBS	DL33
0	0	0	0	3.228009949	5.840726109	0	4.298947144	536	PBS	DL33
0	0	0	0	3.737830173	0	4.57849743	2.094826643	536	PBS	DL33
0	0	0	0	0	0	3.816735988	0	536	PBS	DL33
0	7.167909696	0	0	0	0	0	0	536	PBS	DL33
0	0	0	0	5.305903843	0	0	3.648852387	536	PBS	DL33
0	7.284546476	0	0	0	0	0	0	536	PBS	DL33
0	0	0	4.520842379	5.072303656	3.871710693	7.497963165	4.564574262	536	PBS	DL33
0	0	0	10.36261073	4.074024878	4.852167287	0	9.869262134	536	PBS	DL33
0	0	0	0	0	3.871710693	0	2.272556463	536	PBS	DL33
0	0	0	0	4.074024878	0	0	2.423907819	536	PBS	DL33
9.02744767	0	0	0	0	0	0	0	536	PBS	DL33
0	0	0	0	6.692175119	0	0	5.0345118	536	PBS	DL33
0	0	3.491054245	5.465203515	0	3.466786893	5.304353649	5.013460213	536	PBS	DL33
0	8.985115252	10.67192479	0	9.745584968	8.50438661	9.390034155	8.352813498	536	PBS	DL33
0	10.17807282	11.16063879	8.408454364	7.864397833	7.572579252	10.57534142	8.193683785	536	PBS	DL33
0	0	0	0	0	3.179861178	0	1.609546474	536	PBS	DL33
0	0	0	0	0	3.871710693	0	2.272556463	536	PBS	DL33
0	0	3.040429177	0	5.018240921	0	0	3.36169617	536	PBS	DL33
0	0	2.887101177	5.07628878	0	5.605891583	6.900780679	5.024041397	536	PBS	DL33
0	0	0	0	0	0	3.816735988	0	536	PBS	DL33
8.538905944	0	4.227937084	0	5.385942908	4.02574637	4.914918005	3.966987221	536	PBS	DL33
0	0	0	0	7.221576123	9.127034778	0	7.650191337	536	PBS	DL33
0	0	0	0	6.317483387	3.871710693	0	4.746862681	536	PBS	DL33
0	7.852774812	0	0	0	0	0	0	536	PBS	DL33
0	0	0	0	0	5.793098905	0	4.183925544	536	PBS	DL33
5.407581166	0	0	0	6.254963463	0	0	4.597357201	536	PBS	DL33
0	0	0	6.966791706	0	0	0	6.471538507	536	PBS	DL33
0	7.084079866	0	0	0	0	0	0	536	PBS	DL33
2.772418975	5.340492015	5.614032071	0	4.325225029	0	0	2.67213271	536	PBS	DL33
0	0	0	7.611766699	0	3.689579777	0	7.122984916	536	PBS	DL33
4.965776939	0	8.311872298	0	0	0	0	0	536	PBS	DL33
0	8.333633973	0	7.874130864	3.737830173	5.298418365	0	7.408406088	536	PBS	DL33
8.452083557	0	0	0	6.376323525	4.564532667	5.366871102	4.876898559	536	PBS	DL33
8.066821209	6.821491846	0	0	6.317483387	0	0	4.65986562	536	PBS	DL33
0	0	0	8.889086293	7.534997445	8.786379905	0	8.713666771	536	PBS	DL33
0	0	0	0	5.172379988	0	0	3.515528063	536	PBS	DL33
0	0	0	0	6.238703064	0	0	4.581100038	536	PBS	DL33
0	0	0	0	4.43055229	0	0	2.77658898	536	PBS	DL33
0	0	7.912246696	0	0	0	0	0	536	PBS	DL33
0	0	0	0	5.977979411	0	0	4.320445583	536	PBS	DL33
0	0	0	0	6.222173891	5.971344349	0	5.161501987	536	PBS	DL33
6.916916509	8.318742149	8.66164202	8.873763118	10.77972428	7.407394082	9.476231751	9.53508896	536	PBS	DL33
0	0	0	0	0	0	3.816735988	0	536	PBS	DL33
0	0	0	0	0	0	2.569371252	0	536	PBS	DL33
0	0	2.706139553	4.916673293	0	6.122573621	7.299687829	5.161501987	536	PBS	DL33
0	0	0	0	4.325225029	0	0	2.67213271	536	PBS	DL33
0	0	0	0	0	0	3.480727822	0	536	PBS	DL33
8.498603568	0	1.812393815	0	0	0	0	0	536	PBS	DL33
7.906261181	0	0	0	0	0	0	0	536	PBS	DL33
9.22160368	5.843581016	0	0	0	0	0	0	536	PBS	DL33
6.787886538	0	0	0	0	0	0	0	536	PBS	DL33
0	0	0	7.988244141	0	0	0	7.492989632	536	PBS	DL33
0	0	0	0	3.515005064	0	0	1.879975838	536	PBS	DL33
0	0	0	0	5.42368171	0	3.662759947	3.766493383	536	PBS	DL33
0	0	0	0	0	3.689579777	0	2.094826643	536	PBS	DL33
12.34450523	0	0	0	5.018240921	0	0	3.36169617	536	PBS	DL33
0	0	7.066040538	11.77800876	0	5.337637192	0	11.28327764	536	PBS	DL33
0	0	0	0	2.82449982	0	0	1.24908306	536	PBS	DL33
0	0	0	7.879113434	4.900469512	0	0	7.399638381	536	PBS	DL33
0	9.411684941	9.159692876	8.331821146	6.881416634	4.852167287	8.528352829	7.916706468	536	PBS	DL33
0	7.43895912	6.950164271	0	5.593575142	4.1592031	0	4.159244684	536	PBS	DL33
0	0	0	0	5.12359312	4.1592031	4.760786759	3.802823504	536	PBS	DL33
0	0	0	3.605172445	0	0	0	3.111165153	536	PBS	DL33
0	8.441369547	8.202926396	0	5.12359312	5.023999797	0	4.133939544	536	PBS	DL33
0	9.568985817	7.945529416	9.454169663	6.361934872	0	0	8.973012659	536	PBS	DL33
0	0	3.173425532	0	0	0	3.258116431	0	536	PBS	DL33
0	0	0	0	6.135163262	0	0	4.477583498	536	PBS	DL33
4.805452667	5.548123571	7.64616383	10.35336028	13.33191324	12.50826603	7.961651747	12.15861215	536	PBS	DL33
0	7.402125519	7.954988234	8.825561019	5.12359312	0	0	8.337992784	536	PBS	DL33
0	0	5.409738317	0	0	5.929672218	6.347681624	4.320445583	536	PBS	DL33
0	0	0	6.027976782	0	0	0	5.532731913	536	PBS	DL33
0	0	6.472129941	0	5.495138083	6.04981502	6.187834077	4.876898559	536	PBS	DL33
