B	cDC1	cDC2	eos	mon	neu	pDC	mye	mouse	treatment	exp
0	4.306841076	0	6.275289081	0	0	0	4.856259464	88	FL	DL70
0	6.405151925	7.305715013	0	4.277682776	6.448858307	0	5.355715288	88	FL	DL70
0	0	0	7.165897853	0	0	0	5.746820853	88	FL	DL70
0	5.091651982	9.055817727	8.705929357	8.174666825	9.308136982	0	8.740517787	88	FL	DL70
0	8.907203592	8.944285184	0	5.72751102	4.503068316	0	5.147429762	88	FL	DL70
0	8.228632863	8.235311364	7.459343365	5.139748089	0	0	6.217540547	88	FL	DL70
0	0	0	0	3.531133048	0	0	2.794489491	88	FL	DL70
0	0	0	0	0	2.965161773	0	1.724429254	88	FL	DL70
0	7.844268846	7.314910472	0	4.377731317	0	0	3.638732675	88	FL	DL70
6.67765355	3.247300218	0	0	2.043142724	0	0	1.355455137	88	FL	DL70
0	8.347684436	8.860084002	7.300873148	6.999478789	6.617480302	9.057385307	6.9954371	88	FL	DL70
0	5.091651982	0	0	3.636330865	0	0	2.899141522	88	FL	DL70
0	0	0	5.862761348	0	0	0	4.443804764	88	FL	DL70
5.647105585	10.58337524	9.705497621	10.31387915	11.27983775	9.972210617	11.50710596	10.8418721	88	FL	DL70
6.446261032	0	0	0	0	0	0	0	88	FL	DL70
6.440326326	5.297083222	0	0	0	0	0	0	88	FL	DL70
0	4.786302148	7.562913887	0	0	0	0	0	88	FL	DL70
7.347045475	10.58431458	11.38231212	7.81169848	9.39988659	7.011383614	11.83376793	8.806629784	88	FL	DL70
5.880715791	0	0	0	0	0	0	0	88	FL	DL70
0	4.919817227	0	0	0	0	0	0	88	FL	DL70
8.239003761	3.688246235	0	0	2.723662746	0	0	1.998360164	88	FL	DL70
0	9.065870439	9.532520368	0	4.665344444	3.474286701	0	4.090306695	88	FL	DL70
0	0	0	0	3.818440366	3.251682199	0	3.36729755	88	FL	DL70
0	5.430608741	0	0	4.700429755	5.122020432	0	4.600953101	88	FL	DL70
0	6.290313371	0	0	0	0	0	0	88	FL	DL70
9.341549129	7.394199656	0	0	4.277682776	0	0	3.538802191	88	FL	DL70
0	5.392389052	0	7.100202677	5.021974172	0	0	5.901794239	88	FL	DL70
0	0	0	6.303068454	0	0	0	4.884035757	88	FL	DL70
0	0	0	5.44661145	2.043142724	0	0	4.090306695	88	FL	DL70
0	9.992069052	9.514673973	0	5.928178212	5.231212745	7.951758018	5.44556795	88	FL	DL70
9.079806202	10.64729006	10.18187236	0	5.443943816	0	9.268927388	4.704474918	88	FL	DL70
0	8.930877854	0	6.555902465	5.183230342	6.258341144	8.448332551	5.996202637	88	FL	DL70
0	5.559437254	0	0	4.628983488	0	0	3.889774218	88	FL	DL70
0	7.47018551	0	0	3.280377238	0	8.185196813	2.545598855	88	FL	DL70
0	3.447471598	0	0	0	0	0	0	88	FL	DL70
10.7763688	8.700633691	8.231658393	0	4.944019961	0	9.318592766	4.204659783	88	FL	DL70
0	0	0	0	4.377731317	6.112388474	0	5.104415414	88	FL	DL70
0	4.22682989	0	0	3.413577336	0	0	2.677694425	88	FL	DL70
0	3.129917849	2.626516554	0	0	0	0	0	88	FL	DL70
5.633860692	0	0	5.862761348	2.723662746	5.648090378	0	5.147429762	88	FL	DL70
0	0	0	0	4.944019961	0	0	4.204659783	88	FL	DL70
0	0	0	0	3.531133048	0	0	2.794489491	88	FL	DL70
7.560526972	8.282740161	9.528276198	6.713087503	4.105911453	0	0	5.429820189	88	FL	DL70
0	8.112466969	0	7.211103238	5.702510261	3.474286701	0	6.173253235	88	FL	DL70
0	1.771087705	0	0	0	0	0	0	88	FL	DL70
7.036672349	9.913450854	8.778779725	0	5.460203739	0	9.666154978	4.720732816	88	FL	DL70
5.228411557	0	0	10.03287614	9.21875667	10.99648335	0	10.20618629	88	FL	DL70
0	0	0	0	4.223637534	0	0	3.484831234	88	FL	DL70
0	6.104813705	7.522835686	0	0	0	0	0	88	FL	DL70
0	0	0	0	4.223637534	0	0	3.484831234	88	FL	DL70
0	0	0	0	3.531133048	0	0	2.794489491	88	FL	DL70
0	0	0	0	4.511225776	0	0	3.772102202	88	FL	DL70
5.805005244	9.725320682	9.354375431	0	6.376479279	7.889754438	8.466167417	6.93740044	88	FL	DL70
0	0	0	0	3.413577336	0	0	2.677694425	88	FL	DL70
0	0	0	0	3.531133048	4.754334291	0	3.889774218	88	FL	DL70
3.110110057	0	0	6.037963047	5.284320697	7.790814521	0	6.773537025	88	FL	DL70
0	7.739405385	0	0	5.410608684	0	7.03070477	4.67114415	88	FL	DL70
10.59669254	7.296606252	7.284710759	0	5.204282453	3.251682199	0	4.544875605	88	FL	DL70
0	2.99697	0	0	3.972463117	0	0	3.234129524	88	FL	DL70
0	5.775960354	0	0	0	0	0	0	88	FL	DL70
0	7.505332876	7.396184532	6.576955791	0	0	0	5.157900362	88	FL	DL70
0	0	0	8.533226828	0	0	0	7.114140853	88	FL	DL70
6.103856534	5.479397121	7.410844469	0	0	0	0	0	88	FL	DL70
8.580389978	9.555099534	10.58533998	11.71348731	11.73655625	11.79075055	12.01400171	11.74662178	88	FL	DL70
0	6.268922331	0	0	0	0	0	0	88	FL	DL70
0	0	0	8.563686033	7.026784196	7.327720561	0	7.710724768	88	FL	DL70
0	0	0	7.455023707	5.798968573	8.282253324	0	7.429778693	88	FL	DL70
0	0	0	0	4.166505089	0	0	3.427786531	88	FL	DL70
7.039945669	0	0	0	0	0	0	0	88	FL	DL70
0	7.743125164	10.06303137	0	0	0	0	0	88	FL	DL70
0	5.207475982	0	0	0	0	0	0	88	FL	DL70
5.989194913	2.99697	0	0	0	0	0	0	88	FL	DL70
0	0	0	7.907008631	5.609730799	3.656315076	0	6.682565508	88	FL	DL70
0	6.065848141	7.206239224	0	2.945258559	0	0	2.214944354	88	FL	DL70
5.747186786	3.614238164	0	11.05180178	10.81852025	9.742043664	9.206480032	10.68898968	88	FL	DL70
0	0	0	0	0	4.808393907	0	3.538802191	88	FL	DL70
0	0	0	0	2.945258559	0	0	2.214944354	88	FL	DL70
4.535350617	4.575029661	0	7.915239128	0	0	0	6.496154675	88	FL	DL70
0	6.390899981	7.348659428	0	0	0	0	0	88	FL	DL70
4.024729327	0	0	0	0	0	0	0	88	FL	DL70
0	2.16054952	0	0	0	0	0	0	88	FL	DL70
0	0	0	0	3.818440366	0	0	3.080537925	88	FL	DL70
0	5.018898548	0	8.992681618	5.303367931	4.503068316	0	7.634055688	88	FL	DL70
0	5.961224443	7.842977613	0	2.723662746	0	0	1.998360164	88	FL	DL70
0	0	0	7.54203503	0	0	0	6.122952956	88	FL	DL70
0	0	0	8.375633818	3.126736353	0	0	6.966839742	88	FL	DL70
0	3.9393135	0	0	7.581094403	5.941432676	0	6.949627644	88	FL	DL70
0	4.737519118	0	0	0	0	0	0	88	FL	DL70
0	4.306841076	0	0	3.818440366	0	0	3.080537925	88	FL	DL70
0	3.821631017	0	0	0	0	0	0	88	FL	DL70
0	5.325252726	0	0	3.818440366	0	6.355957187	3.080537925	88	FL	DL70
0	7.531670556	8.760077604	0	2.043142724	0	7.808982075	1.355455137	88	FL	DL70
7.967931793	8.705373037	9.30713215	7.009818751	4.665344444	0	0	5.764012909	88	FL	DL70
0	11.88980911	10.75485861	7.692778479	9.07675454	9.126516937	11.71254045	8.894047689	88	FL	DL70
5.647105585	0	0	0	0	0	0	0	88	FL	DL70
0	0	0	0	2.439300296	3.474286701	0	2.677694425	88	FL	DL70
6.199165848	0	0	7.280464295	0	3.251682199	0	5.881793877	88	FL	DL70
0	0	0	6.073053981	0	0	0	4.654052765	88	FL	DL70
5.83815687	6.49098293	7.481083917	8.101650629	6.938854275	9.268775909	0	8.358664022	88	FL	DL70
5.393917893	9.518245132	10.25306652	6.443424991	10.57333872	7.884911815	10.157162	9.880820479	88	FL	DL70
0	0	0	0	3.280377238	0	0	2.545598855	88	FL	DL70
11.87323968	5.683303482	0	0	4.277682776	4.061409637	6.510107067	3.926112535	88	FL	DL70
0	7.062278808	0	0	5.715088766	0	0	4.975593371	88	FL	DL70
0	8.192970174	7.417062102	0	7.281086732	6.479011198	8.902302123	6.775605273	88	FL	DL70
0	0	0	9.091790069	5.938228407	5.082802621	0	7.772827211	88	FL	DL70
0	3.534321318	0	0	0	0	0	0	88	FL	DL70
4.612295256	0	0	8.366975756	3.972463117	6.374750734	0	7.115612522	88	FL	DL70
6.486846115	7.423588094	7.810052839	0	5.204282453	0	7.965392206	4.464852481	88	FL	DL70
0	6.213352902	0	0	3.280377238	0	0	2.545598855	88	FL	DL70
0	5.559437254	7.477200419	0	4.511225776	0	0	3.772102202	88	FL	DL70
6.403958874	0	0	0	0	0	0	0	88	FL	DL70
0	7.839784535	0	0	7.002933018	6.022777278	0	6.462818412	88	FL	DL70
0	5.055936698	0	0	0	0	6.355957187	0	88	FL	DL70
0	7.25916349	7.585862808	6.123484325	5.393514945	0	0	5.372664103	88	FL	DL70
0	5.653745384	0	0	0	0	0	0	88	FL	DL70
5.647105585	6.219050877	0	0	3.731520614	3.251682199	0	3.30292262	88	FL	DL70
0	6.321565706	7.419126084	8.725561889	5.070760297	0	0	7.356248978	88	FL	DL70
0	6.455737159	4.79039394	0	0	0	0	0	88	FL	DL70
0	0	0	0	3.280377238	0	0	2.545598855	88	FL	DL70
0	4.575029661	0	0	0	0	0	0	88	FL	DL70
0	0	0	0	4.277682776	0	0	3.538802191	88	FL	DL70
0	8.974804457	8.874619141	7.345324872	7.389835663	6.374750734	9.225863373	7.179691299	88	FL	DL70
0	0	0	0	3.898411749	0	0	3.160269017	88	FL	DL70
0	9.960901487	8.778250204	0	5.245102082	6.167957809	8.157217035	5.413820473	88	FL	DL70
0	12.20361272	10.63221162	7.335616066	7.354075028	4.57204538	8.930076094	7.042409222	88	FL	DL70
0	3.882200935	6.538283836	0	4.328957304	3.251682199	0	3.772102202	88	FL	DL70
7.739606953	12.0208906	11.76829896	9.788301415	8.557804711	8.837431365	9.317245964	9.074670497	88	FL	DL70
0	0	0	0	3.531133048	0	0	2.794489491	88	FL	DL70
0	5.749053433	0	0	0	0	0	0	88	FL	DL70
0	0	3.029077753	0	0	0	0	0	88	FL	DL70
0	8.507325651	10.22504453	7.216612888	5.284320697	0	0	6.048845751	88	FL	DL70
6.176176524	4.604011216	0	0	0	0	0	0	88	FL	DL70
0	9.318832037	0	7.561682017	7.351644895	6.723702174	9.491221919	7.274374223	88	FL	DL70
0	0	0	0	0	6.270611148	0	5.000283686	88	FL	DL70
0	8.527862595	10.0714961	0	6.274697238	7.116162411	8.457926484	6.395640224	88	FL	DL70
9.041689852	10.56521083	10.34394871	0	5.689771522	0	9.219344831	4.950278038	88	FL	DL70
0	6.520835759	0	0	5.393514945	5.991028965	0	5.381031995	88	FL	DL70
5.60683273	3.614238164	0	0	0	5.601571574	0	4.33136161	88	FL	DL70
6.250837453	5.073953767	0	9.686758587	8.537943817	10.49904231	0	9.712182651	88	FL	DL70
0	5.325252726	0	0	0	0	7.819884663	0	88	FL	DL70
0	9.948702908	9.475625703	6.954248995	5.537759375	0	0	5.926244978	88	FL	DL70
0	0	0	0	3.636330865	0	0	2.899141522	88	FL	DL70
6.025895835	0	0	0	0	0	0	0	88	FL	DL70
0	0	0	6.902955799	0	0	0	5.483885441	88	FL	DL70
0	0	0	8.329770406	0	0	0	6.910684745	88	FL	DL70
0	6.455737159	0	0	5.117276811	3.943705377	0	4.544875605	88	FL	DL70
0	10.52479977	10.88305587	0	5.96778681	0	9.275693695	5.228276812	88	FL	DL70
0	5.767071579	0	0	0	0	0	0	88	FL	DL70
0	0	0	0	0	6.819716574	0	5.549361253	88	FL	DL70
0	9.965605481	10.41753483	0	9.111681428	7.458600036	10.09820159	8.478848346	88	FL	DL70
0	9.410271213	0	0	4.223637534	0	0	3.484831234	88	FL	DL70
0	4.659570525	0	0	0	0	0	0	88	FL	DL70
0	0	0	8.509380692	4.105911453	0	0	7.114140853	88	FL	DL70
0	0	2.342858072	0	0	0	0	0	88	FL	DL70
0	0	0	0	4.041410316	0	0	3.30292262	88	FL	DL70
0	0	0	8.345885346	7.711477653	4.908465284	0	7.660839134	88	FL	DL70
0	2.84371642	0	0	0	0	0	0	88	FL	DL70
4.260997841	0	0	8.387630533	3.898411749	6.270611148	0	7.118549378	88	FL	DL70
6.043753248	6.290313371	7.296434212	6.975451165	7.903934368	3.474286701	12.42797812	7.352774745	88	FL	DL70
9.540523318	0	0	0	0	0	0	0	88	FL	DL70
0	0	0	0	3.972463117	0	0	3.234129524	88	FL	DL70
0	0	0	7.607317288	0	0	0	6.18823466	88	FL	DL70
0	0	0	8.287367746	0	0	0	6.868282167	88	FL	DL70
0	0	0	0	3.731520614	0	0	2.993926534	88	FL	DL70
5.208210035	8.720389742	11.21819935	11.84797496	11.30918501	11.51885041	9.907276286	11.52285106	88	FL	DL70
4.979968703	0	0	0	0	0	0	0	88	FL	DL70
6.168394451	3.247300218	0	0	3.280377238	0	0	2.545598855	88	FL	DL70
0	8.027708299	0	0	0	0	0	0	88	FL	DL70
0	5.983043207	0	0	2.723662746	0	0	1.998360164	88	FL	DL70
7.124502938	10.92251867	10.20120535	0	7.543651626	6.194625828	9.896460498	6.946149386	88	FL	DL70
0	0	0	0	2.439300296	0	0	1.724429254	88	FL	DL70
0	0	0	8.192622392	0	0	0	6.773537025	88	FL	DL70
0	0	0	0	3.972463117	0	0	3.234129524	88	FL	DL70
0	4.380924035	0	0	0	0	0	0	88	FL	DL70
0	4.686234114	0	0	0	0	0	0	88	FL	DL70
6.84181388	10.60036307	9.09824357	0	7.485784278	5.974768651	9.789100973	6.868282167	88	FL	DL70
0	3.247300218	0	0	4.041410316	4.166713793	0	3.812882729	88	FL	DL70
0	6.937441818	0	0	3.898411749	0	0	3.160269017	88	FL	DL70
0	0	0	8.705929357	4.424237333	2.562993569	0	7.3161493	88	FL	DL70
0	0	2.626516554	0	0	0	0	0	88	FL	DL70
7.874557747	9.978395423	10.57774799	11.84158516	11.63682387	11.9259169	11.32880106	11.77578536	88	FL	DL70
0	0	0	0	4.511225776	0	0	3.772102202	88	FL	DL70
0	10.69696465	8.673360393	0	5.907769636	6.667910985	7.870394502	5.982597155	88	FL	DL70
0	0	0	0	4.328957304	0	0	3.590013275	88	FL	DL70
3.714848616	0	0	0	0	0	0	0	88	FL	DL70
6.865436973	7.201296168	7.467425177	0	4.105911453	0	7.309059326	3.36729755	88	FL	DL70
0	2.662877379	0	0	0	0	0	0	88	FL	DL70
0	0	0	7.160100742	0	0	0	5.741023854	88	FL	DL70
0	0	0	8.307871724	4.041410316	6.374750734	0	7.067410487	88	FL	DL70
3.714848616	0	0	8.043291025	7.519260187	6.0685863	6.386728666	7.469784001	88	FL	DL70
0	0	0	6.617777633	4.166505089	6.987853156	0	6.246012001	88	FL	DL70
0	5.514487261	0	0	0	0	0	0	88	FL	DL70
10.53803568	9.758028	8.844839055	0	5.928178212	7.466007473	8.961725541	6.507024298	88	FL	DL70
0	0	0	8.928329128	0	0	0	7.509242813	88	FL	DL70
6.547470472	3.75715849	0	0	0	0	0	0	88	FL	DL70
0	0	0	8.771860956	5.393514945	0	0	7.417893094	88	FL	DL70
9.072983148	0	0	0	3.731520614	0	0	2.993926534	88	FL	DL70
0	0	0	0	2.439300296	0	0	1.724429254	88	FL	DL70
0	4.940434361	0	0	0	0	0	0	88	FL	DL70
0	0	0	8.974849142	4.511225776	3.251682199	0	7.581932505	88	FL	DL70
0	6.708046624	0	0	0	0	0	0	88	FL	DL70
7.96534447	6.797957149	0	0	3.636330865	0	0	2.899141522	88	FL	DL70
0	4.044602072	0	0	0	0	0	0	88	FL	DL70
0	3.247300218	0	7.832688749	5.623523756	4.34896192	0	6.638526091	88	FL	DL70
0	5.379317519	0	0	3.898411749	0	0	3.160269017	88	FL	DL70
6.378957712	4.044602072	0	6.356414096	0	0	0	4.937375945	88	FL	DL70
0	8.179461827	9.965020789	0	5.715088766	0	0	4.975593371	88	FL	DL70
0	0	7.568256729	0	4.591250635	0	0	3.852066663	88	FL	DL70
0	2.99697	0	0	0	0	0	0	88	FL	DL70
6.745706812	0	0	0	0	0	0	0	88	FL	DL70
0	8.910675148	9.299298803	7.340482251	5.96778681	7.105636012	0	6.804120371	88	FL	DL70
0	7.811292589	0	0	5.204282453	3.251682199	0	4.544875605	88	FL	DL70
7.04970183	8.574741867	8.050616926	9.748912761	10.16066602	11.45129433	12.14880898	10.66632736	88	FL	DL70
6.250837453	10.65337486	11.72447169	10.35258423	7.327013128	8.368176552	9.745451433	9.160834876	88	FL	DL70
0	9.881296512	10.72861468	7.85033626	12.3142679	9.618369876	10.98541038	11.61925405	88	FL	DL70
0	10.21327811	0	0	6.708331167	7.540642408	7.419227454	6.824001694	88	FL	DL70
0	7.341982616	0	9.762359071	8.908635939	10.31022978	0	9.690578753	88	FL	DL70
0	0	0	0	0	4.261982267	0	2.993926534	88	FL	DL70
0	7.560308518	8.621447715	7.561682017	9.984425644	7.780090562	9.36075975	9.349099043	88	FL	DL70
0	4.380924035	0	0	3.280377238	0	0	2.545598855	88	FL	DL70
4.451989872	0	0	7.350144154	2.945258559	5.447425816	0	6.110976881	88	FL	DL70
4.14982178	6.356833625	0	0	2.945258559	0	0	2.214944354	88	FL	DL70
0	0	0	0	4.328957304	6.643013515	0	5.528008789	88	FL	DL70
0	0	0	8.46465466	0	0	0	7.045568777	88	FL	DL70
0	0	0	8.099380481	0	0	0	6.680295367	88	FL	DL70
0	0	0	7.28560569	3.731520614	0	0	5.921402423	88	FL	DL70
5.793705897	0	0	0	2.439300296	3.474286701	0	2.677694425	88	FL	DL70
0	0	0	0	3.531133048	0	0	2.794489491	88	FL	DL70
0	2.442445941	0	0	0	0	0	0	88	FL	DL70
0	9.10308554	9.919716299	9.359260832	8.425625033	10.51438788	0	9.637450602	88	FL	DL70
0	5.037589077	0	5.773815436	0	3.474286701	0	4.464852481	88	FL	DL70
7.773129633	0	0	0	0	0	0	0	88	FL	DL70
0	5.721402479	0	0	2.723662746	0	0	1.998360164	88	FL	DL70
3.619662946	0	0	0	0	0	0	0	88	FL	DL70
3.263733725	0	0	0	0	0	0	0	88	FL	DL70
0	6.386103836	0	10.59333687	5.117276811	5.834188798	0	9.192292253	88	FL	DL70
0	8.122679822	9.734006058	6.954248995	4.916623847	0	0	5.764012909	88	FL	DL70
0	0	0	0	4.511225776	5.447425816	0	4.687948372	88	FL	DL70
4.782165893	9.732794812	11.51226681	12.40886688	12.07551645	12.1902879	10.47244746	12.19760977	88	FL	DL70
0	6.613085128	0	7.094010715	0	0	0	5.6749352	88	FL	DL70
5.145035166	7.807818354	8.607723234	0	4.166505089	0	6.411667477	3.427786531	88	FL	DL70
0	1.771087705	0	0	0	0	0	0	88	FL	DL70
0	10.50012249	11.08974672	8.233195902	8.387500979	9.899814697	9.557599065	9.059629478	88	FL	DL70
0	0	0	0	0	6.715920056	0	5.44556795	88	FL	DL70
5.747186786	3.129917849	0	8.878496756	7.455544413	5.265112423	7.64810977	7.86938381	88	FL	DL70
0	0	0	0	3.531133048	0	0	2.794489491	88	FL	DL70
0	8.624147601	9.787537172	9.087568872	8.071203861	10.07997642	0	9.246291559	88	FL	DL70
7.742848445	10.48516198	11.60449137	12.24442527	12.22446161	12.26599733	11.75343319	12.24110653	88	FL	DL70
0	0	0	0	3.731520614	0	0	2.993926534	88	FL	DL70
0	0	0	6.369317424	0	0	0	4.950278038	88	FL	DL70
0	5.109042433	0	0	0	0	0	0	88	FL	DL70
4.812933363	0	0	7.859044586	3.972463117	6.207697802	0	6.673453857	88	FL	DL70
0	9.39710075	10.08978447	9.076509636	10.10038042	8.444527508	9.955262159	9.618854286	88	FL	DL70
9.305920257	9.852137339	10.61201738	10.80135154	7.030145538	9.110256417	7.66513145	9.612819993	88	FL	DL70
0	4.809829446	0	0	4.328957304	0	0	3.590013275	88	FL	DL70
0	9.041169584	7.885256024	0	6.03353738	8.473237611	0	7.341106011	88	FL	DL70
8.350747786	4.632176603	6.655513489	0	0	0	0	0	88	FL	DL70
0	9.578474886	8.420363898	0	5.427415142	3.810288852	0	4.798279648	88	FL	DL70
0	6.40985779	0	0	4.223637534	0	0	3.484831234	88	FL	DL70
0	2.99697	0	0	0	0	0	0	88	FL	DL70
0	7.910274393	0	0	0	0	0	0	88	FL	DL70
0	0	0	6.932587539	3.731520614	0	0	5.590745267	88	FL	DL70
0	6.274313141	0	0	6.395649087	9.085724162	0	7.9245795	88	FL	DL70
0	6.574017806	8.097734839	0	3.126736353	4.636570964	0	3.685191343	88	FL	DL70
0	0	0	7.476437787	0	0	0	6.057356347	88	FL	DL70
0	7.121608104	0	0	3.898411749	0	8.110574185	3.160269017	88	FL	DL70
0	0	0	6.666567632	0	4.808393907	0	5.413820473	88	FL	DL70
0	0	0	5.862761348	0	0	0	4.443804764	88	FL	DL70
0	0	0	0	3.413577336	0	0	2.677694425	88	FL	DL70
0	0	0	0	0	4.166713793	0	2.899141522	88	FL	DL70
0	0	0	8.807192265	3.126736353	3.943705377	0	7.403661885	88	FL	DL70
0	0	0	7.968443151	0	3.810288852	0	6.567330651	88	FL	DL70
6.087049587	8.394573179	8.87028074	6.316674016	6.468852111	5.360417966	0	6.217540547	88	FL	DL70
0	3.688246235	0	0	0	0	0	0	88	FL	DL70
6.896090649	0	0	0	0	0	0	0	88	FL	DL70
0	0	0	0	3.126736353	0	0	2.393648421	88	FL	DL70
0	8.030497701	8.83737819	0	4.970685571	0	0	4.231316461	88	FL	DL70
0	0	0	7.354940322	4.105911453	0	0	6.009625493	88	FL	DL70
0	10.0291127	9.811381888	7.415283406	5.410608684	5.670562688	8.014182358	6.380419316	88	FL	DL70
0	0	0	0	3.972463117	0	0	3.234129524	88	FL	DL70
0	4.570597475	5.586752104	0	0	0	0	0	87	FL	DL70
5.517437346	0	0	0	0	0	0	0	87	FL	DL70
12.32309664	7.422556326	7.858753239	0	5.463089232	4.801661554	0	4.886850271	87	FL	DL70
0	4.976003051	0	0	0	0	0	0	87	FL	DL70
0	7.441059785	8.794368118	0	4.089033864	0	0	3.154015562	87	FL	DL70
0	4.627744314	0	0	0	0	0	0	87	FL	DL70
0	0	0	0	3.125602177	0	0	2.199477708	87	FL	DL70
0	0	2.447938377	0	0	0	0	0	87	FL	DL70
0	0	2.849254623	0	0	0	0	0	87	FL	DL70
7.499156398	12.74641035	12.31139729	8.521331959	8.788367294	7.838148471	11.28785959	8.477290717	87	FL	DL70
5.61853051	11.07789971	8.090287158	12.04299804	7.854373244	7.531623443	0	10.7987735	87	FL	DL70
9.328800704	8.418131693	9.158237637	5.634152586	4.340237394	0	0	4.682466505	87	FL	DL70
0	0	3.944884954	0	0	0	0	0	87	FL	DL70
0	6.3068233	0	0	3.6099122	0	0	2.677356234	87	FL	DL70
0	2.438079623	3.002518065	0	0	0	0	0	87	FL	DL70
0	0	1.776351207	0	0	0	0	0	87	FL	DL70
8.341835063	6.093990884	0	0	0	0	0	0	87	FL	DL70
5.674618578	5.872451452	7.997261106	9.568203841	10.43129359	10.50278056	0	10.28434747	87	FL	DL70
0	0	0	0	2.156331321	0	0	1.285776503	87	FL	DL70
3.613910129	5.374884576	7.705710646	7.428277759	7.460963256	8.95263397	0	8.215088732	87	FL	DL70
0	0	0	7.23208387	0	0	0	5.954115357	87	FL	DL70
0	0	1.776351207	0	0	0	0	0	87	FL	DL70
4.44000149	10.31678746	10.2843796	8.453816618	8.745883031	9.556619994	0	9.039353972	87	FL	DL70
0	0	0	6.538938258	4.340237394	0	0	5.406007369	87	FL	DL70
0	0	0	3.950964028	0	0	0	2.677356234	87	FL	DL70
7.996994633	6.174032838	0	0	3.443148129	0	0	2.512162856	87	FL	DL70
0	0	6.097568742	0	0	0	0	0	87	FL	DL70
11.55442851	11.74856456	11.08694239	7.810513761	8.760691468	8.607639096	10.95694658	8.515271402	87	FL	DL70
5.250820045	10.07402684	10.88934728	11.98669454	8.520703064	8.232889531	2.488947165	10.77792672	87	FL	DL70
4.232433738	0	0	0	0	3.92651396	0	2.81928435	87	FL	DL70
0	2.15623313	3.693814952	0	0	1.93241183	4.679345571	0.959517848	87	FL	DL70
0	0	0	0	0	3.521534027	0	2.418221816	87	FL	DL70
5.744821294	0	0	7.045127548	4.850954301	0	0	5.91281213	87	FL	DL70
0	0	3.135472343	0	0	0	0	0	87	FL	DL70
9.532077623	6.965709095	9.024533492	0	4.68190258	0	0	3.745813896	87	FL	DL70
6.121625728	4.599578976	0	0	0	0	0	0	87	FL	DL70
9.496108148	7.086763318	9.077363268	5.192337965	4.894434319	0	0	4.629553669	87	FL	DL70
0	6.15612207	6.447768625	0	4.850954301	4.476301056	0	4.370509627	87	FL	DL70
0	0	2.447938377	0	0	0	0	0	87	FL	DL70
0	0	0	0	4.540851939	0	0	3.604916962	87	FL	DL70
0	5.565933001	0	0	5.498594688	0	0	4.562126139	87	FL	DL70
0	0	0	0	0	3.012256239	0	1.921108621	87	FL	DL70
4.500610225	7.940824244	0	6.113037292	4.263304613	0	8.631215103	5.034965866	87	FL	DL70
4.065463226	5.999962988	0	6.189669822	7.055498562	8.266461584	0	7.534814266	87	FL	DL70
0	0	4.946009446	0	0	0	0	0	87	FL	DL70
0	4.445464808	4.860861028	0	0	0	0	0	87	FL	DL70
0	0	0	4.851441584	0	0	0	3.574192192	87	FL	DL70
0	0	0	0	0	2.326270506	0	1.285776503	87	FL	DL70
5.356175337	9.185028256	9.553575045	10.04051057	7.05794654	5.988766018	8.339015154	8.850403735	87	FL	DL70
0	9.568497185	9.735828737	8.905879147	6.890670453	5.909430356	0	7.848334401	87	FL	DL70
0	0	4.232403179	0	0	0	0	0	87	FL	DL70
7.602168059	8.13253865	8.659033081	0	4.956303196	5.068262318	0	4.682466505	87	FL	DL70
5.356175337	4.627744314	0	0	4.089033864	0	0	3.154015562	87	FL	DL70
0	0	2.849254623	0	0	0	0	0	87	FL	DL70
5.495931849	3.529895761	0	4.819696891	5.823362884	3.012256239	0	5.157558983	87	FL	DL70
0	6.46466721	8.520366166	9.391345258	5.771628163	0	0	8.150369427	87	FL	DL70
0	3.988911808	6.777724969	0	0	0	0	0	87	FL	DL70
0	0	7.761001088	0	0	0	0	0	87	FL	DL70
5.068510583	5.608491421	6.002904569	0	4.135528944	4.108716811	0	3.797052838	87	FL	DL70
0	8.79431397	9.366273685	0	5.753770898	0	0	4.81726548	87	FL	DL70
0	5.121702821	7.276715316	7.770839149	7.762035519	6.550795945	8.903657064	7.502163259	87	FL	DL70
0	0	0	5.729460549	6.322348527	7.826075894	0	7.029328815	87	FL	DL70
0	0	2.447938377	0	0	0	0	0	87	FL	DL70
6.210572429	9.659356721	10.77232012	12.51377483	8.468992449	7.969176698	0	11.27232778	87	FL	DL70
0	0	1.776351207	0	0	0	0	0	87	FL	DL70
0	4.707772883	0	0	0	0	0	0	87	FL	DL70
0	2.15623313	2.849254623	0	0	0	0	0	87	FL	DL70
0	4.805396905	0	0	0	0	0	0	87	FL	DL70
0	0	0	5.851560959	0	0	0	4.573684471	87	FL	DL70
0	7.317007233	0	0	0	0	0	0	87	FL	DL70
0	0	2.165979747	0	0	0	0	0	87	FL	DL70
0	10.7556696	10.94903936	5.703143811	7.177629269	0	8.737144845	6.391806814	87	FL	DL70
0	0	3.539887537	0	0	0	0	0	87	FL	DL70
0	0	3.762728099	0	3.348052217	0	0	2.418221816	87	FL	DL70
0	0	2.668399342	0	0	0	0	0	87	FL	DL70
0	6.006980475	6.19580628	0	3.93498452	0	0	3.000520847	87	FL	DL70
6.073998161	6.890569595	7.495085419	0	0	0	0	0	87	FL	DL70
0	0	3.693814952	0	0	0	0	0	87	FL	DL70
4.375482137	6.612476094	8.40850095	11.433016	12.12136065	11.63842006	0	11.81373316	87	FL	DL70
